train_batch,test_batch,mmd_score,mean_regret,median_regret,max_regret,num_queries,same_batch
1,2,0.03022526577115059,14.239711212627505,1.4373224101971154,596.6626506024096,100,False
1,3,0.019419778138399124,11.483533673630054,1.4165576737685308,670.5909090909091,100,False
1,4,0.020371511578559875,124.93015478011637,1.4405390817302581,11578.430379746836,100,False
1,5,0.027193807065486908,6.491468489346517,1.2925955584188493,268.79545454545456,100,False
1,6,0.021900013089179993,816.0164595798137,1.5205062851155633,78412.94736842105,100,False
1,7,0.011243429966270924,6.899786403554791,1.4606511884890532,182.03377630121815,100,False
1,8,0.026919089257717133,4.973861536530865,1.2619873835372406,187.29526627218937,100,False
1,9,0.012118050828576088,23.054529238066067,1.3034004658918499,1030.1041666666667,100,False
1,10,0.01724359579384327,10.185338246456801,1.4273451501944794,479.9245283018868,100,False
1,11,0.02860051766037941,10.858850542069865,1.7110624633173899,314.784593530657,100,False
1,12,0.026263698935508728,45.73655614770548,1.3547154264261012,2227.994446158593,100,False
1,13,0.01978132128715515,5.151022158938962,1.4966666666666666,87.82547993019197,100,False
1,14,0.04330632835626602,9.468458801658553,1.3999287318611247,325.4096385542168,100,False
1,15,0.01776358298957348,8.971820333771914,1.5501189977823695,402.50321022883173,100,False
1,16,0.016870275139808655,2.4757377041636532,1.44903360584216,25.292500637910834,100,False
1,17,0.034410446882247925,66.46445023327527,1.4922148514188076,3387.476923076923,100,False
1,18,0.015023237094283104,22.909044157620446,1.391092412195689,1972.8172043010754,100,False
1,19,0.019630994647741318,34.71307498523926,1.3297034281849427,3201.7450980392155,100,False
1,20,0.016338542103767395,30.202731257796636,1.5555287326624088,2252.803468208093,100,False
1,21,0.040320686995983124,15.810060809985753,1.4687619740751252,517.0689655172414,100,False
1,22,0.03517155349254608,83.16460894227417,1.3772167978524736,6425.086956521739,100,False
1,23,0.024393020197749138,3.8973204122045635,1.3253550479544793,88.32532974269259,39,False
2,0,0.07954320311546326,5.369481513192601,1.2168002665779551,155.5,100,False
2,1,0.040976300835609436,69.83114470499106,1.347465971871242,2957.488406881077,100,False
2,2,0.0,1.5139240726138183,1.1318115759781597,9.10871335504886,100,True
2,3,0.02841819077730179,13.614461762327455,1.2864617347556861,670.5909090909091,100,False
2,4,0.03116055577993393,111.98482611391209,1.2646096606581565,10680.898734177215,100,False
2,5,0.03162536770105362,17.56793085719287,1.1833427452189187,1187.0853658536585,100,False
2,6,0.03398704156279564,11.6799521738,1.4258596963605783,350.5550458715597,100,False
2,7,0.03661315143108368,17.355226205065755,1.4206748479530398,1153.1842105263158,100,False
2,8,0.032554954290390015,4.6268938885324085,1.2774211624715124,187.29526627218937,100,False
2,9,0.03908487409353256,15.929724596289565,1.285562889844365,884.575,100,False
2,10,0.041778191924095154,23.51417103079085,1.3724821438458554,1960.0471698113206,100,False
2,11,0.047653939574956894,50.365152278856556,1.3878035491905356,2375.2258064516127,100,False
2,12,0.053416118025779724,43.01803544048805,1.3113936042357517,1240.9578313253012,100,False
2,13,0.017093747854232788,37.594512801900166,1.367163061185206,2803.9232111692845,100,False
2,14,0.024134237319231033,17.472000174395898,1.4072038641362572,851.539033457249,100,False
2,15,0.023485075682401657,4.746026717358813,1.405128205128205,72.69843221641561,100,False
2,16,0.048141881823539734,4.475938213819451,1.2808798346209593,156.93865030674846,100,False
2,17,0.03027656301856041,6.771916596235433,1.2901426484941814,199.25,100,False
2,18,0.040261171758174896,62.70373628799318,1.4147622751265305,5942.978494623656,100,False
2,19,0.02024681866168976,236.31112320556807,1.2423055554917115,22986.911764705885,100,False
2,20,0.04222656041383743,8.526548146255267,1.3098980046101727,532.678438119678,100,False
2,21,0.02704646810889244,11.572392589921012,1.279630673133486,365.945107398568,100,False
2,22,0.029844358563423157,103.86810066075864,1.2639011538946483,5013.536231884058,100,False
2,23,0.04277688264846802,88.04476214655698,1.270365144663924,2946.3432835820895,39,False
3,0,0.08443060517311096,8.74245025692856,1.5865647126739315,163.60693153000844,100,False
3,1,0.03519516438245773,17.273506772065115,1.3476760138059967,850.0896885069817,100,False
3,2,0.018023472279310226,14.196500069627321,1.3854848826609016,596.6626506024096,100,False
3,3,0.0,1.7476800525067298,1.2043448879319074,14.741379310344827,100,True
3,4,0.030674779787659645,129.35738784055425,1.24782787621466,12250.139240506329,100,False
3,5,0.036261942237615585,6.173642829319753,1.307890269159316,268.79545454545456,100,False
3,6,0.044820599257946014,13.06438189993481,1.5117090625664282,458.80225172736374,100,False
3,7,0.019798189401626587,11.613735834268493,1.4191764961400342,483.51447951995823,100,False
3,8,0.03751198202371597,2.4189201967931795,1.26875008569509,18.245796637309848,100,False
3,9,0.026545889675617218,14.02581250082024,1.3409589776301845,912.875,100,False
3,10,0.023018106818199158,11.903838495986598,1.3350204870529168,727.0943396226415,100,False
3,11,0.047701336443424225,10.076527608274393,1.407206188462481,359.6511627906977,100,False
3,12,0.060582756996154785,41.62511774416894,1.305467211873391,3025.686567164179,100,False
3,13,0.025328023359179497,8.018566116388918,1.2680093866985596,303.90977443609023,100,False
3,14,0.024190329015254974,17.145788262621192,1.5814469950126782,851.539033457249,100,False
3,15,0.01944155804812908,7.477704898005835,1.3627693689978795,402.50321022883173,100,False
3,16,0.031851425766944885,3.487292038922687,1.2478656563301793,140.2926045016077,100,False
